txn_id,txn_date,farmer_id,txn_type,item,qty,rate_inr,amount_inr,gid
T000027,16/06/2019,f01006,I,DAP,217 kg,₹ 43.84,"₹ 9,513.28",BRD-YTM
T000028,14/07/2019, F01006 ,I,Seeds,162 kgs,₹ 111.79,"₹ 18,109.98",BRD-YTM
T000029,05/07/2019,F01006,FERT_PURCHASE,PPC,211 kg,₹ 681.54,"₹ 1,43,804.94",BRD-YTM
T000030,07/07/2019,F01006,FERT_PURCHASE,SEEDS,171 kgs,₹ 107.54,"₹ 18,389.34",BRD-YTM
T000031,05/06/2019,F01006,LOAN_REPAY,EMI,,,"₹ 1,000.00",BRD-YTM
T000032,19/10/2019, F01006 ,L,EMI,,,"₹ 4,000.00",BRD-YTM
T000033,16/10/2019,F01006,L,Loan Repayment,,,"₹ 6,800.00",BRD-YTM
T000034,27/11/2019,F01007,Delivery,kapas,3.1 qtl,"₹ 7,775.00","₹ 24,180.25",BRD-YTM
T000035,26/11/2019,F01007,DELIVERY,kapas,1.11 q,"₹ 7,775.00","₹ 8,630.25",BRD-YTM
T000036,13/11/2019,F01008,delivery,COTTON (Kapas),4.47 q,"₹ 7,660.00","₹ 34,240.20",BRD-YTM
T000037,01/10/2019,f01008,FPO_DELIVERY,COTTON (Kapas),1.86 quintals,"₹ 7,660.00","₹ 14,247.60",BRD-YTM
T000038,03/10/2019,F01008,D,SOYABEAN,6.9 qtl,"₹ 4,935.00","₹ 33,854.10",BRD-YTM
T000039,12/06/2019,F01008,input,NPK 10:26:26,71 kgs,₹ 56.45,"₹ 4,007.95",BRD-YTM
T000040,11/10/2019,f01009,FPO_DELIVERY,Cotton,6.38 q,"₹ 7,505.00","₹ 47,881.90",BRD-YTM
T000041,12/10/2019,f01009,Delivery,kapas,0.63 quintals,"₹ 7,505.00","₹ 4,728.15",BRD-YTM
T000042,10/10/2019,f01009,L,Loan Repayment,,,"₹ 5,600.00",BRD-YTM
T000043,15/11/2019,F01010,delivery,Cotton Kapas,2.33 quintals,"₹ 7,220.00","₹ 16,822.60",BRD-YTM
T000044,08/10/2019,F01010,FPO_DELIVERY,kapas,1.01 quintals,"₹ 7,220.00","₹ 7,292.20",BRD-YTM
T000045,04/11/2019,F01010,FPO_DELIVERY,SOYABEAN,2.07 quintals,"₹ 4,945.00","₹ 10,236.15",BRD-YTM
T000046,23/11/2019,F01010,DELIVERY,SOYABEAN,2.4 qtl,"₹ 4,945.00","₹ 11,917.45",BRD-YTM
T000047,23/11/2019,F01011,DELIVERY,Cotton Kapas,14.4 qtl,"₹ 7,130.00","₹ 1,02,386.80",BRD-YTM
T000048,01/07/2019,F01011,input,Fertilizer,103 kgs,₹ 30.46,"₹ 3,137.38",BRD-YTM
T000049,09/10/2019,F01012,Delivery,kapas,0.26 quintals,"₹ 7,125.00","₹ 1,852.50",BRD-YTM
T000050,29/10/2019,F01012,DELIVERY,Cotton Kapas,3.12 q,"₹ 7,125.00","₹ 22,230.00",BRD-YTM
T000051,15/10/2019,F01012,delivery,Soybean,2.5 qtl,"₹ 4,900.00","₹ 12,005.00",BRD-YTM
T000052,25/11/2019,F01012,D,Soybean,1.71 q,"₹ 4,900.00","₹ 8,379.00",BRD-YTM
T000053,17/11/2019,F01013,FPO_DELIVERY,kapas,3.52 quintals,"₹ 7,245.00","₹ 25,502.40",BRD-YTM
T000054,15/11/2019,F01013,delivery,Cotton,8.1 qtl,"₹ 7,245.00","₹ 58,394.70",BRD-YTM
T000055,12/06/2019,F01013,INPUT_PURCHASE,NPK 10:26:26,257 kgs,₹ 36.86,"₹ 9,473.02",BRD-YTM
T000056,24/10/2019,F01014,FPO_DELIVERY,Cotton,4.27 q,"₹ 8,005.00","₹ 34,181.35",BRD-YTM
T000057,22/10/2019,F01014,D,soya,3.34 quintals,"₹ 4,975.00","₹ 16,616.50",BRD-YTM
T000058,28/11/2019,F01014,D,Soybean (Yellow),1.6 qtl,"₹ 4,975.00","₹ 8,059.50",BRD-YTM
T000059,17/06/2019, F01014 ,input,DAP,255 kgs,₹ 37.78,"₹ 9,633.90",BRD-YTM
T000060,19/06/2019,F01014,input,Fertilizer,168 kgs,₹ 51.83,"₹ 8,707.44",BRD-YTM
T000061,14/11/2019,f01015,Delivery,COTTON (Kapas),11.98 quintals,"₹ 7,900.00","₹ 94,642.00",BRD-YTM
T000062,10/10/2019,F01016,DELIVERY,Cotton,1.2 qtl,"₹ 7,750.00","₹ 8,990.00",BRD-YTM
T000063,10/11/2019,f01016,D,SOYABEAN,1.47 quintals,"₹ 4,855.00","₹ 7,136.85",BRD-YTM
T000064,15/06/2019,f01016,INPUT_PURCHASE,Urea,87 kgs,₹ 47.46,"₹ 4,129.02",BRD-YTM
T000065,14/06/2019,F01016,I,PP chemicals,118 kg,₹ 177.09,"₹ 20,896.62",BRD-YTM
T000066,10/06/2019,F01016,I,Urea,31 kgs,₹ 57.43,"₹ 1,780.33",BRD-YTM
T000067,22/11/2019,F01017,D,Cotton Kapas,6.0 qtl,"₹ 8,115.00","₹ 49,095.75",BRD-YTM
T000068,07/10/2019,F01017,FPO_DELIVERY,Cotton,7.61 q,"₹ 8,115.00","₹ 61,755.15",BRD-YTM
T000069,05/11/2019,F01017,delivery,SOYABEAN,17.3 qtl,"₹ 4,770.00","₹ 82,568.70",BRD-YTM
T000070,13/06/2019,F01017,FERT_PURCHASE,SEEDS,29 kg,₹ 53.71,"₹ 1,557.59",BRD-YTM
T000071,06/06/2019,F01017,loan,EMI,,,"₹ 1,400.00",BRD-YTM
T000072,10/11/2019,F01018,D,kapas,8.51 q,"₹ 7,690.00","₹ 65,441.90",BRD-YTM
T000073,10/06/2019,F01018,Input Purchase,PP chemicals,35 kg,₹ 243.78,"₹ 8,532.30",BRD-YTM
T000074,31/10/2019,F01019,delivery,Cotton,2.2 qtl,"₹ 7,725.00","₹ 17,149.50",BRD-YTM
T000075,19/10/2019,F01019,FPO_DELIVERY,Cotton Kapas,5.3 qtl,"₹ 7,725.00","₹ 41,097.00",BRD-YTM
T000076,04/11/2019,F01019,D,COTTON (Kapas),6.0 qtl,"₹ 7,725.00","₹ 46,041.00",BRD-YTM
T000077,20/11/2019,F01019,delivery,Soybean (Yellow),12.9 qtl,"₹ 5,040.00","₹ 64,864.80",BRD-YTM
T000078,07/10/2019,F01019,delivery,Soybean (Yellow),1.9 qtl,"₹ 5,040.00","₹ 9,374.40",BRD-YTM
T000079,13/06/2019,F01019,I,PP chemicals,168 kg,₹ 562.96,"₹ 94,577.28",BRD-YTM
T000080,03/11/2019,F01019,LOAN_REPAY,EMI,,,"₹ 6,100.00",BRD-YTM
T000081,19/11/2019,F01019,LOAN_REPAY,EMI,,,"₹ 1,000.00",BRD-YTM
T000082,04/11/2019,F01020,DELIVERY,kapas,2.5 qtl,"₹ 7,230.00","₹ 18,436.50",BRD-YTM
T000083,11/07/2019,F01020,FERT_PURCHASE,NPK 10:26:26,179 kg,₹ 28.37,"₹ 5,078.23",BRD-YTM
T000084,17/10/2019,F01021,DELIVERY,Cotton,2.56 q,"₹ 7,385.00","₹ 18,905.60",BRD-YTM
T000085,20/10/2019,F01021,Delivery,COTTON (Kapas),9.35 quintals,"₹ 7,385.00","₹ 69,049.75",BRD-YTM
T000086,02/11/2019,F01021,FPO_DELIVERY,Soybean,14.30 q,"₹ 4,945.00","₹ 70,713.50",BRD-YTM
T000087,04/07/2019, F01021 ,INPUT_PURCHASE,Fertilizer,92 kg,₹ 40.72,"₹ 3,746.24",BRD-YTM
T000088,04/06/2019,f01021,INPUT_PURCHASE,Fertilizer,62 kgs,₹ 40.84,"₹ 2,532.08",BRD-YTM
T000089,25/06/2019,F01021,Input Purchase,Fertilizer,211 kgs,₹ 58.91,"₹ 12,430.01",BRD-YTM
T000090,02/07/2019,F01021,INPUT_PURCHASE,Urea,281 kgs,₹ 30.16,"₹ 8,474.96",BRD-YTM
T000091,10/11/2019,F01022,D,COTTON (Kapas),7.98 q,"₹ 7,630.00","₹ 60,887.40",BRD-YTM
T000092,24/10/2019,F01022,Delivery,soya,6.93 quintals,"₹ 4,945.00","₹ 34,268.85",BRD-YTM
T000093,14/10/2019,F01022,Delivery,Soybean (Yellow),4.0 qtl,"₹ 4,945.00","₹ 19,780.00",BRD-YTM
T000094,14/06/2019,F01022,input,SEEDS,300 kg,₹ 96.30,"₹ 28,890.00",BRD-YTM
T000095,13/06/2019,F01022,I,Seeds,285 kg,₹ 86.43,"₹ 24,632.55",BRD-YTM
T000096,12/10/2019,F01023,DELIVERY,kapas,2.83 q,"₹ 7,730.00","₹ 21,875.90",BRD-YTM
T000097,15/10/2019,F01023,D,Cotton Kapas,7.4 qtl,"₹ 7,730.00","₹ 56,970.10",BRD-YTM
T000098,02/06/2019,F01023,I,NPK 10:26:26,206 kgs,₹ 31.04,"₹ 6,394.24",BRD-YTM
T000099,20/06/2019,f01023,input,FERTILIZER 50kg bag,301 kgs,₹ 35.45,"₹ 10,670.45",BRD-YTM
T000100,02/11/2019,F01024,DELIVERY,Cotton Kapas,16.41 quintals,"₹ 7,190.00","₹ 1,17,987.90",BRD-YTM
T000101,13/11/2019,F01024,delivery,Soybean (Yellow),21.78 quintals,"₹ 4,930.00","₹ 1,07,375.40",BRD-YTM
T000102,27/06/2019,F01024,INPUT_PURCHASE,NPK 10:26:26,120 kg,₹ 44.81,"₹ 5,377.20",BRD-YTM
T000103,01/06/2019,F01024,INPUT_PURCHASE,Hybrid Seeds,87 kgs,₹ 78.73,"₹ 6,849.51",BRD-YTM
T000104,04/10/2019,f01025,FPO_DELIVERY,COTTON (Kapas),4.58 quintals,"₹ 7,385.00","₹ 33,823.30",BRD-YTM
T000105,05/11/2019,F01025,delivery,Cotton Kapas,8.90 quintals,"₹ 7,385.00","₹ 65,726.50",BRD-YTM
T000106,12/10/2019,F01025,D,Soybean,4.38 quintals,"₹ 5,005.00","₹ 21,921.90",BRD-YTM
T000107,21/10/2019,F01025,FPO_DELIVERY,soya,12.8 qtl,"₹ 5,005.00","₹ 64,314.25",BRD-YTM
T000108,20/11/2019,F01025,D,Soybean,1.5 qtl,"₹ 5,005.00","₹ 7,307.30",BRD-YTM
T000109,24/11/2019,F01026,Delivery,kapas,9.81 q,"₹ 7,885.00","₹ 77,351.85",BRD-YTM
T000110,30/06/2019, F01026 ,INPUT_PURCHASE,NPK 10:26:26,44 kgs,₹ 39.57,"₹ 1,741.08",BRD-YTM
T000111,27/06/2019,F01026,input,PPC,107 kg,₹ 505.66,"₹ 54,105.62",BRD-YTM
T000112,10/11/2019,F01027,Delivery,kapas,1.7 qtl,"₹ 7,660.00","₹ 12,792.20",BRD-YTM
T000113,25/11/2019,F01027,D,Soybean (Yellow),0.3 qtl,"₹ 4,925.00","₹ 1,329.75",BRD-YTM
T000114,08/11/2019,F01027,FPO_DELIVERY,SOYABEAN,1.5 qtl,"₹ 4,925.00","₹ 7,584.50",BRD-YTM
T000115,30/06/2019,F01027,FERT_PURCHASE,Urea,121 kgs,₹ 53.81,"₹ 6,511.01",BRD-YTM
T000116,07/08/2019,F01027,Loan Repayment,Loan Repayment,,,"₹ 2,100.00",BRD-YTM
T000117,12/11/2019,F01028,DELIVERY,Cotton Kapas,9.29 quintals,"₹ 8,205.00","₹ 76,224.45",BRD-YTM
T000118,18/10/2019,F01029,D,Cotton,5.59 q,"₹ 7,675.00","₹ 42,903.25",BRD-YTM
T000119,06/10/2019,F01029,Delivery,Cotton Kapas,4.49 q,"₹ 7,675.00","₹ 34,460.75",BRD-YTM
T000120,30/06/2019,F01029,INPUT_PURCHASE,NPK 10:26:26,69 kgs,₹ 56.71,"₹ 3,912.99",BRD-YTM
T000121,12/07/2019,F01029,I,Bio-pesticide,270 kg,₹ 520.92,"₹ 1,40,648.40",BRD-YTM
T000122,17/10/2019,F01030,FPO_DELIVERY,COTTON (Kapas),2.64 q,"₹ 8,050.00","₹ 21,252.00",BRD-YTM
T000123,22/10/2019,F01030,delivery,Soybean,3.3 qtl,"₹ 4,865.00","₹ 16,151.80",BRD-YTM
T000124,11/06/2019, F01030 ,I,Fertilizer,91 kg,₹ 44.81,"₹ 4,077.71",BRD-YTM
T000125,20/06/2019,F01030,Input Purchase,Urea,308 kgs,₹ 44.87,"₹ 13,819.96",BRD-YTM
T000126,19/10/2019,F01031,DELIVERY,COTTON (Kapas),9.84 q,"₹ 7,415.00","₹ 72,963.60",BRD-YTM
T000127,03/07/2019,F01031,Input Purchase,PPC,29 kg,₹ 291.86,"₹ 8,463.94",BRD-YTM
T000128,29/06/2019,F01031,loan,EMI,,,"₹ 1,000.00",BRD-YTM
T000129,29/11/2019,F01032,DELIVERY,kapas,7.5 qtl,"₹ 7,355.00","₹ 55,162.50",BRD-YTM
T000130,02/10/2019,F01032,FPO_DELIVERY,kapas,0.70 quintals,"₹ 7,355.00","₹ 5,148.50",BRD-YTM
T000131,13/10/2019,F01033,delivery,Cotton Kapas,2.23 quintals,"₹ 7,470.00","₹ 16,658.10",BRD-YTM
T000132,11/07/2019,F01033,FERT_PURCHASE,Hybrid Seeds,188 kg,₹ 53.21,"₹ 10,003.48",BRD-YTM
T000133,01/08/2019,F01033,L,Loan Repayment,,,"₹ 5,300.00",BRD-YTM
T000134,04/11/2019,F01034,delivery,kapas,3.59 q,"₹ 7,630.00","₹ 27,391.70",BRD-YTM
T000135,06/07/2019,F01034,FERT_PURCHASE,Seeds,262 kgs,₹ 88.99,"₹ 23,315.38",BRD-YTM
T000136,05/09/2019,f01034,loan,EMI,,,"₹ 7,600.00",BRD-YTM
T000137,26/10/2019,f01035,FPO_DELIVERY,COTTON (Kapas),3.43 q,"₹ 7,325.00","₹ 25,124.75",BRD-YTM
T000138,10/10/2019,F01035,FPO_DELIVERY,Cotton,2.53 q,"₹ 7,325.00","₹ 18,532.25",BRD-YTM
T000139,31/10/2019,f01035,delivery,soya,6.17 q,"₹ 4,945.00","₹ 30,510.65",BRD-YTM
T000140,17/10/2019,F01036,delivery,Cotton,4.01 q,"₹ 7,465.00","₹ 29,934.65",BRD-YTM
T000141,05/10/2019,F01036,Delivery,COTTON (Kapas),7.24 q,"₹ 7,465.00","₹ 54,046.60",BRD-YTM
T000142,15/10/2019,F01036,Delivery,Soybean (Yellow),4.9 qtl,"₹ 4,710.00","₹ 23,267.40",BRD-YTM
T000143,24/10/2019,F01036,Delivery,Soybean,0.46 quintals,"₹ 4,710.00","₹ 2,166.60",BRD-YTM
T000144,25/11/2019,F01036,DELIVERY,Soybean,8.66 q,"₹ 4,710.00","₹ 40,788.60",BRD-YTM
T000145,30/06/2019,F01036,INPUT_PURCHASE,FERTILIZER 50kg bag,198 kg,₹ 49.96,"₹ 9,892.08",BRD-YTM
T000146,14/06/2019,F01036,I,Seeds,204 kgs,₹ 121.64,"₹ 24,814.56",BRD-YTM
T000147,15/11/2019,f01037,Delivery,kapas,1.12 q,"₹ 7,265.00","₹ 8,136.80",BRD-YTM
T000148,10/10/2019,F01037,delivery,COTTON (Kapas),5.98 q,"₹ 7,265.00","₹ 43,444.70",BRD-YTM
T000149,02/11/2019,F01037,DELIVERY,Soybean (Yellow),6.2 qtl,"₹ 4,685.00","₹ 28,812.75",BRD-YTM
T000150,14/10/2019,F01037,FPO_DELIVERY,soya,3.17 quintals,"₹ 4,685.00","₹ 14,851.45",BRD-YTM
T000151,01/07/2019, F01037 ,Input Purchase,FERTILIZER 50kg bag,132 kg,₹ 57.71,"₹ 7,617.72",BRD-YTM
T000152,12/10/2019,F01038,D,COTTON (Kapas),34.94 quintals,"₹ 7,540.00","₹ 2,63,447.60",BRD-YTM
T000153,25/10/2019,F01038,FPO_DELIVERY,soya,47.78 q,"₹ 4,885.00","₹ 2,33,405.30",BRD-YTM
T000154,04/11/2019,F01038,D,soya,0.14 quintals,"₹ 4,885.00",₹ 683.90,BRD-YTM
T000155,06/07/2019,F01038,I,FERTILIZER 50kg bag,144 kgs,₹ 56.52,"₹ 8,138.88",BRD-YTM
T000156,01/07/2019,F01038,INPUT_PURCHASE,NPK 10:26:26,276 kgs,₹ 53.02,"₹ 14,633.52",BRD-YTM
T000157,16/06/2019,f01038,FERT_PURCHASE,Hybrid Seeds,166 kg,₹ 58.35,"₹ 9,686.10",BRD-YTM
T000158,03/11/2019,F01039,Delivery,Cotton,0.41 q,"₹ 6,905.00","₹ 2,831.05",BRD-YTM
T000159,22/11/2019,F01039,FPO_DELIVERY,kapas,0.05 quintals,"₹ 6,905.00",₹ 345.25,BRD-YTM
T000160,17/11/2019,f01039,D,kapas,0.10 q,"₹ 6,905.00",₹ 690.50,BRD-YTM
T000161,08/10/2019,F01039,Delivery,Soybean (Yellow),0.7 qtl,"₹ 4,715.00","₹ 3,347.65",BRD-YTM
T000162,23/06/2019,F01039,I,DAP,285 kg,₹ 32.34,"₹ 9,216.90",BRD-YTM
T000163,09/11/2019,F01040,FPO_DELIVERY,Cotton Kapas,13.2 qtl,"₹ 7,600.00","₹ 1,00,016.00",BRD-YTM
T000164,06/07/2019,F01040,FERT_PURCHASE,SEEDS,303 kgs,₹ 94.80,"₹ 28,724.40",BRD-YTM
T000165,11/11/2019,F01041,DELIVERY,COTTON (Kapas),9.3 qtl,"₹ 7,390.00","₹ 68,727.00",BRD-YTM
T000166,08/07/2019,F01041,INPUT_PURCHASE,DAP,172 kgs,₹ 44.27,"₹ 7,614.44",BRD-YTM
T000167,08/07/2019,F01041,I,DAP,193 kgs,₹ 49.22,"₹ 9,499.46",BRD-YTM
T000168,18/08/2019,F01041,Loan Repayment,EMI,,,"₹ 1,500.00",BRD-YTM
T000169,01/08/2019,F01041,loan,Loan Repayment,,,"₹ 5,000.00",BRD-YTM
T000170,06/08/2019,F01041,L,Loan Repayment,,,"₹ 6,300.00",BRD-YTM
T000171,25/11/2019,F01042,FPO_DELIVERY,Cotton Kapas,13.73 quintals,"₹ 7,305.00","₹ 1,00,297.65",BRD-YTM
T000172,17/08/2019,F01042,L,Loan Repayment,,,"₹ 6,800.00",BRD-YTM
T000173,07/09/2019,f01042,L,Loan Repayment,,,"₹ 5,100.00",BRD-YTM
T000174,05/11/2019,F01043,DELIVERY,kapas,17.9 qtl,"₹ 7,890.00","₹ 1,41,467.70",BRD-YTM
T000175,22/11/2019,F01043,FPO_DELIVERY,Cotton,5.0 qtl,"₹ 7,890.00","₹ 39,134.40",BRD-YTM
T000176,01/11/2019,f01043,Delivery,Soybean,27.97 quintals,"₹ 4,630.00","₹ 1,29,501.10",BRD-YTM
T000177,15/11/2019,F01043,loan,EMI,,,"₹ 3,400.00",BRD-YTM
T000178,16/10/2019,F01043,LOAN_REPAY,Loan Repayment,,,"₹ 4,900.00",BRD-YTM
T000179,31/10/2019,F01044,D,Cotton Kapas,18.01 q,"₹ 8,055.00","₹ 1,45,070.55",BRD-YTM
T000180,13/11/2019,F01044,delivery,kapas,2.24 q,"₹ 8,055.00","₹ 18,043.20",BRD-YTM
T000181,05/10/2019,F01044,Delivery,soya,1.24 quintals,"₹ 4,585.00","₹ 5,685.40",BRD-YTM
T000182,04/10/2019,F01044,FPO_DELIVERY,soya,23.80 q,"₹ 4,585.00","₹ 1,09,123.00",BRD-YTM
T000183,06/06/2019,F01044,Input Purchase,NPK 10:26:26,224 kgs,₹ 49.17,"₹ 11,014.08",BRD-YTM
T000184,06/06/2019,F01044,Input Purchase,NPK 10:26:26,162 kg,₹ 39.58,"₹ 6,411.96",BRD-YTM
T000185,07/10/2019,F01045,D,COTTON (Kapas),1.00 q,"₹ 7,780.00","₹ 7,780.00",BRD-YTM
T000186,21/11/2019,F01045,FPO_DELIVERY,Cotton,6.92 quintals,"₹ 7,780.00","₹ 53,837.60",BRD-YTM
T000187,14/10/2019,F01046,delivery,Cotton,3.26 quintals,"₹ 7,800.00","₹ 25,428.00",BRD-YTM
T000188,12/11/2019,f01046,delivery,soya,0.8 qtl,"₹ 4,970.00","₹ 3,727.50",BRD-YTM
T000189,06/11/2019,F01046,delivery,soya,3.60 quintals,"₹ 4,970.00","₹ 17,892.00",BRD-YTM
T000190,15/07/2019,F01046,I,FERTILIZER 50kg bag,276 kg,₹ 54.08,"₹ 14,926.08",BRD-YTM
T000191,30/11/2019,f01047,D,Cotton,1.26 q,"₹ 7,140.00","₹ 8,996.40",BRD-YTM
T000192,11/10/2019,f01047,DELIVERY,COTTON (Kapas),1.15 quintals,"₹ 7,140.00","₹ 8,211.00",BRD-YTM
T000193,21/11/2019,F01047,D,kapas,1.5 qtl,"₹ 7,140.00","₹ 10,710.00",BRD-YTM
T000194,26/11/2019,F01047,Delivery,SOYABEAN,5.0 qtl,"₹ 4,845.00","₹ 24,225.00",BRD-YTM
T000195,24/11/2019,F01048,FPO_DELIVERY,Cotton Kapas,2.99 q,"₹ 7,580.00","₹ 22,664.20",BRD-YTM
T000196,02/10/2019,F01048,DELIVERY,COTTON (Kapas),1.70 quintals,"₹ 7,580.00","₹ 12,886.00",BRD-YTM
T000197,27/11/2019,F01048,Delivery,SOYABEAN,3.7 qtl,"₹ 5,075.00","₹ 18,777.50",BRD-YTM
T000198,30/11/2019,F01048,delivery,SOYABEAN,2.71 quintals,"₹ 5,075.00","₹ 13,753.25",BRD-YTM
T000199,08/06/2019,F01048,I,NPK 10:26:26,204 kg,₹ 48.14,"₹ 9,820.56",BRD-YTM
T000200,04/06/2019,F01048,input,SEEDS,25 kg,₹ 126.57,"₹ 3,164.25",BRD-YTM
T000201,18/06/2019,F01048,I,PP chemicals,96 kgs,₹ 647.52,"₹ 62,161.92",BRD-YTM
T000202,26/11/2019,F01049,D,Cotton,1.28 quintals,"₹ 7,260.00","₹ 9,292.80",BRD-YTM
T000203,07/11/2019,f01049,FPO_DELIVERY,Cotton Kapas,0.31 q,"₹ 7,260.00","₹ 2,250.60",BRD-YTM
T000204,11/07/2019,F01049,Input Purchase,SEEDS,55 kg,₹ 79.70,"₹ 4,383.50",BRD-YTM
T000205,13/06/2019,f01049,Input Purchase,SEEDS,235 kg,₹ 111.08,"₹ 26,103.80",BRD-YTM
T000206,20/06/2019,F01049,FERT_PURCHASE,DAP,59 kgs,₹ 44.95,"₹ 2,652.05",BRD-YTM
T000207,09/07/2019,F01049,input,NPK 10:26:26,151 kgs,₹ 46.15,"₹ 6,968.65",BRD-YTM
T000208,01/10/2019,f01050,FPO_DELIVERY,Cotton,23.09 q,"₹ 7,880.00","₹ 1,81,949.20",BRD-YTM
T000209,04/06/2019,F01050,INPUT_PURCHASE,DAP,214 kgs,₹ 51.64,"₹ 11,050.96",BRD-YTM
T000210,02/06/2019,F01050,I,Urea,265 kgs,₹ 40.97,"₹ 10,857.05",BRD-YTM
T000211,21/06/2019,F01050,input,NPK 10:26:26,131 kgs,₹ 52.10,"₹ 6,825.10",BRD-YTM
T000212,21/11/2019,f01051,delivery,Cotton,8.4 qtl,"₹ 7,505.00","₹ 63,192.10",BRD-YTM
T000213,20/06/2019,F01051,INPUT_PURCHASE,NPK 10:26:26,107 kg,₹ 56.23,"₹ 6,016.61",BRD-YTM
T000214,05/11/2019,f01051,loan,EMI,,,"₹ 1,900.00",BRD-YTM
T000215,09/07/2019,F01051,loan,EMI,,,"₹ 4,900.00",BRD-YTM
T000216,11/10/2019,F01052,Delivery,COTTON (Kapas),8.9 qtl,"₹ 7,245.00","₹ 64,625.40",BRD-YTM
T000217,12/11/2019,F01052,FPO_DELIVERY,Cotton,6.0 qtl,"₹ 7,245.00","₹ 43,252.65",BRD-YTM
T000218,16/10/2019,F01052,Delivery,Soybean,15.5 qtl,"₹ 5,030.00","₹ 78,065.60",BRD-YTM
T000219,15/07/2019,F01052,FERT_PURCHASE,Urea,48 kgs,₹ 51.30,"₹ 2,462.40",BRD-YTM
T000220,25/10/2019,F01053,delivery,kapas,12.6 qtl,"₹ 7,560.00","₹ 94,953.60",BRD-YTM
T000221,30/06/2019,f01053,INPUT_PURCHASE,Urea,280 kg,₹ 54.02,"₹ 15,125.60",BRD-YTM
T000222,16/06/2019,F01053,I,Hybrid Seeds,36 kg,₹ 129.66,"₹ 4,667.76",BRD-YTM
T000223,15/10/2019,F01054,delivery,COTTON (Kapas),4.13 quintals,"₹ 7,810.00","₹ 32,255.30",BRD-YTM
T000224,20/11/2019,F01054,D,Cotton Kapas,11.54 quintals,"₹ 7,810.00","₹ 90,127.40",BRD-YTM
T000225,12/06/2019,F01054,Input Purchase,NPK 10:26:26,210 kgs,₹ 40.45,"₹ 8,494.50",BRD-YTM
