txn_id,txn_date,farmer_id,txn_type,item,qty,rate_inr,amount_inr,gid
T003913,30/11/2019,f02082,Delivery,mungfali,885 kg,"₹ 6,950.00","₹ 61,507.50",BRD-RTL
T003914,22/11/2019,f02082,FPO_DELIVERY,GROUNDNUT (Pods),693 kg,"₹ 6,950.00","₹ 48,163.50",BRD-RTL
T003915,01/07/2019,F02082,input,Urea,236 kgs,₹ 52.77,"₹ 12,453.72",BRD-RTL
T003916,04/11/2019,F02083,D,mungfali,1979 kg,"₹ 7,660.00","₹ 1,51,591.40",BRD-RTL
T003917,03/07/2019,F02083,input,SEEDS,57 kgs,₹ 50.79,"₹ 2,895.03",BRD-RTL
T003918,17/06/2019,F02083,I,Fertilizer,297 kg,₹ 43.12,"₹ 12,806.64",BRD-RTL
T003919,07/06/2019,F02083,input,Urea,269 kgs,₹ 42.21,"₹ 11,354.49",BRD-RTL
T003920,26/11/2019,F02084,delivery,mungfali,4.13 t,"₹ 7,155.00","₹ 2,95,358.40",BRD-RTL
T003921,20/11/2019,F02084,Delivery,GROUNDNUT (Pods),394.00 kgs,"₹ 7,155.00","₹ 28,190.70",BRD-RTL
T003922,13/10/2019,f02084,FPO_DELIVERY,Soybean (Yellow),963.00 kgs,"₹ 4,710.00","₹ 45,357.30",BRD-RTL
T003923,21/10/2019,F02084,FPO_DELIVERY,Soybean,23.55 q,"₹ 4,710.00","₹ 1,10,920.50",BRD-RTL
T003924,10/11/2019,f02084,FPO_DELIVERY,soya,408.00 kgs,"₹ 4,710.00","₹ 19,216.80",BRD-RTL
T003925,20/06/2019,F02084,FERT_PURCHASE,Fertilizer,57 kg,₹ 37.75,"₹ 2,151.75",BRD-RTL
T003926,20/06/2019,F02084,Input Purchase,SEEDS,71 kg,₹ 104.98,"₹ 7,453.58",BRD-RTL
T003927,19/10/2019,f02085,delivery,Groundnut,"1,302.00 kgs","₹ 6,915.00","₹ 90,033.30",BRD-RTL
T003928,08/10/2019,f02085,delivery,mungfali,"1,929.00 kgs","₹ 6,915.00","₹ 1,33,390.35",BRD-RTL
T003929,10/06/2019,F02085,INPUT_PURCHASE,SEEDS,319 kgs,₹ 67.69,"₹ 21,593.11",BRD-RTL
T003930,22/06/2019,F02085,loan,Loan Repayment,,,"₹ 4,300.00",BRD-RTL
T003931,14/10/2019,F02086,FPO_DELIVERY,mungfali,715.00 kgs,"₹ 7,480.00","₹ 53,482.00",BRD-RTL
T003932,18/10/2019,F02086,D,Soybean (Yellow),225 kg,"₹ 4,830.00","₹ 10,867.50",BRD-RTL
T003933,14/10/2019,F02086,FPO_DELIVERY,SOYABEAN,322 kg,"₹ 4,830.00","₹ 15,552.60",BRD-RTL
T003934,13/06/2019,F02086,input,Bio-pesticide,304 kgs,₹ 592.74,"₹ 1,80,192.96",BRD-RTL
T003935,24/10/2019,F02087,Delivery,mungfali,"1,254.00 kgs","₹ 6,980.00","₹ 87,529.20",BRD-RTL
T003936,08/10/2019,f02087,LOAN_REPAY,EMI,,,"₹ 7,100.00",BRD-RTL
T003937,19/06/2019,F02087,L,Loan Repayment,,,"₹ 1,000.00",BRD-RTL
T003938,16/06/2019,F02087,LOAN_REPAY,EMI,,,"₹ 1,700.00",BRD-RTL
T003939,21/07/2019,F02087,loan,Loan Repayment,,,"₹ 2,700.00",BRD-RTL
T003940,19/06/2019,F02087,loan,EMI,,,"₹ 7,600.00",BRD-RTL
T003941,11/10/2019,F02088,DELIVERY,Groundnut Pods,21.63 q,"₹ 6,000.00","₹ 1,29,780.00",BRD-RTL
T003942,13/07/2019,F02088,input,Hybrid Seeds,81 kgs,₹ 114.55,"₹ 9,278.55",BRD-RTL
T003943,16/10/2019,F02089,Delivery,Groundnut Pods,4.2 qtl,"₹ 7,125.00","₹ 29,640.00",BRD-RTL
T003944,02/10/2019,F02089,FPO_DELIVERY,Groundnut Pods,3.0 qtl,"₹ 7,125.00","₹ 21,161.25",BRD-RTL
T003945,02/10/2019,f02089,delivery,Soybean (Yellow),707.00 kgs,"₹ 4,750.00","₹ 33,582.50",BRD-RTL
T003946,05/06/2019,F02089,INPUT_PURCHASE,SEEDS,193 kg,₹ 94.18,"₹ 18,176.74",BRD-RTL
T003947,13/06/2019,F02089,I,Fertilizer,157 kg,₹ 31.93,"₹ 5,013.01",BRD-RTL
T003948,24/06/2019,F02089,Input Purchase,SEEDS,239 kg,₹ 104.26,"₹ 24,918.14",BRD-RTL
T003949,21/10/2019,F02090,Delivery,Groundnut,8.56 quintals,"₹ 7,430.00","₹ 63,600.80",BRD-RTL
T003950,12/11/2019,F02090,delivery,GROUNDNUT (Pods),8.60 quintals,"₹ 7,430.00","₹ 63,898.00",BRD-RTL
T003951,26/11/2019,F02090,DELIVERY,Soybean (Yellow),13.10 quintals,"₹ 4,695.00","₹ 61,504.50",BRD-RTL
T003952,02/11/2019,F02090,DELIVERY,Soybean,18 kg,"₹ 4,695.00",₹ 845.10,BRD-RTL
T003953,12/07/2019,F02090,INPUT_PURCHASE,Hybrid Seeds,161 kgs,₹ 51.79,"₹ 8,338.19",BRD-RTL
T003954,25/10/2019,F02091,delivery,Groundnut,20.59 q,"₹ 6,405.00","₹ 1,31,878.95",BRD-RTL
T003955,11/10/2019,F02091,DELIVERY,mungfali,5.85 quintals,"₹ 6,405.00","₹ 37,469.25",BRD-RTL
T003956,06/07/2019,F02091,FERT_PURCHASE,Bio-pesticide,177 kgs,₹ 444.58,"₹ 78,690.66",BRD-RTL
T003957,19/06/2019,F02091,INPUT_PURCHASE,DAP,311 kg,₹ 48.15,"₹ 14,974.65",BRD-RTL
T003958,12/07/2019,f02091,INPUT_PURCHASE,Fertilizer,316 kgs,₹ 38.31,"₹ 12,105.96",BRD-RTL
T003959,12/07/2019,F02091,I,FERTILIZER 50kg bag,77 kgs,₹ 36.88,"₹ 2,839.76",BRD-RTL
T003960,12/11/2019,F02092,Delivery,Groundnut,1601 kg,"₹ 7,210.00","₹ 1,15,432.10",BRD-RTL
T003961,08/11/2019,F02092,delivery,GROUNDNUT (Pods),155.00 kgs,"₹ 7,210.00","₹ 11,175.50",BRD-RTL
T003962,12/07/2019,f02092,input,Urea,242 kg,₹ 57.99,"₹ 14,033.58",BRD-RTL
T003963,03/11/2019,F02093,D,mungfali,958.00 kgs,"₹ 7,160.00","₹ 68,592.80",BRD-RTL
T003964,30/11/2019,F02093,Delivery,Groundnut,0.13 t,"₹ 7,160.00","₹ 9,021.60",BRD-RTL
T003965,15/06/2019, F02093 ,Input Purchase,Seeds,185 kg,₹ 71.95,"₹ 13,310.75",BRD-RTL
T003966,07/11/2019,f02094,DELIVERY,Groundnut,430 kg,"₹ 7,005.00","₹ 30,121.50",BRD-RTL
T003967,31/10/2019,f02094,Delivery,mungfali,3.21 MT,"₹ 7,005.00","₹ 2,25,140.70",BRD-RTL
T003968,19/10/2019,F02095,D,GROUNDNUT (Pods),5.17 quintals,"₹ 7,325.00","₹ 37,870.25",BRD-RTL
T003969,21/11/2019,F02095,DELIVERY,Groundnut,6557 kg,"₹ 7,325.00","₹ 4,80,300.25",BRD-RTL
T003970,13/07/2019,F02095,Input Purchase,Seeds,289 kgs,₹ 66.55,"₹ 19,232.95",BRD-RTL
T003971,29/11/2019,F02096,D,GROUNDNUT (Pods),646.00 kgs,"₹ 7,020.00","₹ 45,349.20",BRD-RTL
T003972,15/07/2019,F02096,INPUT_PURCHASE,Fertilizer,114 kgs,₹ 40.67,"₹ 4,636.38",BRD-RTL
T003973,14/06/2019,F02096,INPUT_PURCHASE,Hybrid Seeds,160 kgs,₹ 93.82,"₹ 15,011.20",BRD-RTL
T003974,10/06/2019,F02096,I,Bio-pesticide,250 kgs,₹ 619.15,"₹ 1,54,787.50",BRD-RTL
T003975,07/06/2019,F02096,INPUT_PURCHASE,FERTILIZER 50kg bag,242 kg,₹ 28.96,"₹ 7,008.32",BRD-RTL
T003976,03/09/2019,F02096,L,Loan Repayment,,,"₹ 7,000.00",BRD-RTL
T003977,04/10/2019,F02097,DELIVERY,GROUNDNUT (Pods),"2,269.00 kgs","₹ 6,990.00","₹ 1,58,603.10",BRD-RTL
T003978,15/11/2019,f02097,FPO_DELIVERY,Groundnut Pods,7.06 q,"₹ 6,990.00","₹ 49,349.40",BRD-RTL
T003979,22/10/2019,F02097,Delivery,SOYABEAN,1.97 t,"₹ 5,310.00","₹ 1,04,713.20",BRD-RTL
T003980,06/06/2019,F02097,Input Purchase,NPK 10:26:26,174 kgs,₹ 40.51,"₹ 7,048.74",BRD-RTL
T003981,01/07/2019,F02097,I,Bio-pesticide,247 kg,₹ 491.97,"₹ 1,21,516.59",BRD-RTL
T003982,25/06/2019,f02097,input,Bio-pesticide,44 kgs,₹ 556.97,"₹ 24,506.68",BRD-RTL
T003983,07/10/2019,F02098,Delivery,Groundnut Pods,374.00 kgs,"₹ 6,905.00","₹ 25,824.70",BRD-RTL
T003984,14/11/2019,F02098,FPO_DELIVERY,GROUNDNUT (Pods),523 kg,"₹ 6,905.00","₹ 36,113.15",BRD-RTL
T003985,24/06/2019,F02098,I,Hybrid Seeds,48 kg,₹ 112.67,"₹ 5,408.16",BRD-RTL
T003986,02/10/2019,F02099,FPO_DELIVERY,Groundnut Pods,473 kg,"₹ 7,070.00","₹ 33,441.10",BRD-RTL
T003987,03/10/2019,F02099,delivery,GROUNDNUT (Pods),91 kg,"₹ 7,070.00","₹ 6,433.70",BRD-RTL
T003988,30/11/2019,F02099,DELIVERY,SOYABEAN,4.4 qtl,"₹ 5,095.00","₹ 22,468.95",BRD-RTL
T003989,25/11/2019,f02099,DELIVERY,Soybean (Yellow),19 kg,"₹ 5,095.00",₹ 968.05,BRD-RTL
T003990,30/07/2019, F02099 ,Loan Repayment,Loan Repayment,,,"₹ 6,800.00",BRD-RTL
T003991,18/10/2019,F02099,Loan Repayment,Loan Repayment,,,"₹ 6,800.00",BRD-RTL
T003992,27/09/2019,F02099,Loan Repayment,EMI,,,"₹ 4,500.00",BRD-RTL
T003993,05/11/2019,F02100,Delivery,Groundnut,4.7 qtl,"₹ 6,960.00","₹ 32,503.20",BRD-RTL
T003994,07/10/2019,F02100,D,Groundnut Pods,4.0 qtl,"₹ 6,960.00","₹ 27,631.20",BRD-RTL
T003995,29/11/2019,F02100,D,Groundnut,2.2 qtl,"₹ 6,960.00","₹ 15,033.60",BRD-RTL
T003996,03/07/2019,F02100,I,DAP,40 kgs,₹ 35.92,"₹ 1,436.80",BRD-RTL
T003997,19/11/2019,F02101,Delivery,Groundnut,3.3 qtl,"₹ 7,220.00","₹ 23,537.20",BRD-RTL
T003998,12/10/2019,F02101,DELIVERY,Groundnut,3.58 quintals,"₹ 7,220.00","₹ 25,847.60",BRD-RTL
T003999,16/11/2019,F02102,delivery,Groundnut,602 kg,"₹ 7,015.00","₹ 42,230.30",BRD-RTL
T004000,03/06/2019,F02102,FERT_PURCHASE,SEEDS,127 kgs,₹ 111.79,"₹ 14,197.33",BRD-RTL
T004001,28/06/2019,F02102,I,Fertilizer,238 kg,₹ 54.24,"₹ 12,909.12",BRD-RTL
T004002,05/10/2019,F02103,FPO_DELIVERY,Groundnut,3.80 q,"₹ 6,605.00","₹ 25,099.00",BRD-RTL
T004003,06/10/2019,F02103,Delivery,Groundnut,2.9 qtl,"₹ 6,605.00","₹ 19,418.70",BRD-RTL
T004004,17/11/2019,F02103,DELIVERY,soya,296 kg,"₹ 4,570.00","₹ 13,527.20",BRD-RTL
T004005,05/10/2019,F02103,FPO_DELIVERY,Soybean,249.00 kgs,"₹ 4,570.00","₹ 11,379.30",BRD-RTL
T004006,14/10/2019, F02104 ,D,mungfali,3.25 q,"₹ 7,325.00","₹ 23,806.25",BRD-RTL
T004007,08/11/2019,F02104,delivery,Groundnut,213.00 kgs,"₹ 7,325.00","₹ 15,602.25",BRD-RTL
T004008,29/10/2019,F02104,loan,EMI,,,"₹ 3,000.00",BRD-RTL
T004009,09/08/2019,F02104,loan,Loan Repayment,,,"₹ 5,800.00",BRD-RTL
T004010,25/08/2019,F02104,L,Loan Repayment,,,"₹ 4,000.00",BRD-RTL
T004011,14/11/2019,F02105,D,Groundnut Pods,4.3 qtl,"₹ 7,070.00","₹ 30,188.90",BRD-RTL
T004012,26/11/2019,F02105,Delivery,GROUNDNUT (Pods),5.6 qtl,"₹ 7,070.00","₹ 39,309.20",BRD-RTL
T004013,24/06/2019,F02105,INPUT_PURCHASE,Fertilizer,166 kgs,₹ 43.88,"₹ 7,284.08",BRD-RTL
T004014,06/07/2019,F02105,L,Loan Repayment,,,"₹ 4,900.00",BRD-RTL
T004015,03/07/2019,f02105,loan,EMI,,,"₹ 4,400.00",BRD-RTL
T004016,28/08/2019,F02105,L,EMI,,,"₹ 6,800.00",BRD-RTL
T004017,13/10/2019,f02106,Delivery,Groundnut Pods,10.86 quintals,"₹ 6,995.00","₹ 75,965.70",BRD-RTL
T004018,27/11/2019,F02106,FPO_DELIVERY,GROUNDNUT (Pods),3.80 q,"₹ 6,995.00","₹ 26,581.00",BRD-RTL
T004019,17/06/2019,F02106,input,PP chemicals,202 kg,₹ 520.14,"₹ 1,05,068.28",BRD-RTL
T004020,26/11/2019,F02107,DELIVERY,Groundnut Pods,167.00 kgs,"₹ 7,005.00","₹ 11,698.35",BRD-RTL
T004021,24/10/2019,F02107,Delivery,GROUNDNUT (Pods),16.4 qtl,"₹ 7,005.00","₹ 1,14,952.05",BRD-RTL
T004022,12/06/2019,F02107,INPUT_PURCHASE,DAP,276 kgs,₹ 35.62,"₹ 9,831.12",BRD-RTL
T004023,02/06/2019,F02107,FERT_PURCHASE,Fertilizer,117 kg,₹ 51.77,"₹ 6,057.09",BRD-RTL
T004024,30/06/2019,F02107,I,Seeds,244 kgs,₹ 52.28,"₹ 12,756.32",BRD-RTL
T004025,12/07/2019,F02107,Input Purchase,Seeds,98 kgs,₹ 71.02,"₹ 6,959.96",BRD-RTL
T004026,24/06/2019,F02107,I,NPK 10:26:26,125 kgs,₹ 53.89,"₹ 6,736.25",BRD-RTL
T004027,16/10/2019,F02108,D,mungfali,"1,271.00 kgs","₹ 7,435.00","₹ 94,498.85",BRD-RTL
T004028,21/10/2019,f02108,delivery,mungfali,1.20 q,"₹ 7,435.00","₹ 8,922.00",BRD-RTL
T004029,15/10/2019,F02108,D,Groundnut,1180 kg,"₹ 7,435.00","₹ 87,733.00",BRD-RTL
T004030,21/11/2019,F02109,DELIVERY,Groundnut Pods,1363 kg,"₹ 7,375.00","₹ 1,00,521.25",BRD-RTL
T004031,27/11/2019,F02109,FPO_DELIVERY,GROUNDNUT (Pods),1.3 qtl,"₹ 7,375.00","₹ 9,735.00",BRD-RTL
T004032,08/10/2019,F02109,delivery,soya,889.00 kgs,"₹ 4,730.00","₹ 42,049.70",BRD-RTL
T004033,26/11/2019,F02109,FPO_DELIVERY,Soybean (Yellow),,"₹ 4,730.00","₹ 21,001.20",BRD-RTL
T004034,29/10/2019,f02110,delivery,Groundnut Pods,18.27 quintals,"₹ 7,060.00","₹ 1,28,986.20",BRD-RTL
T004035,07/07/2019, F02110 ,INPUT_PURCHASE,PP chemicals,121 kg,₹ 467.03,"₹ 56,510.63",BRD-RTL
T004036,01/11/2019,F02111,FPO_DELIVERY,Groundnut Pods,"2,120.00 kgs","₹ 6,890.00","₹ 1,46,068.00",BRD-RTL
T004037,03/06/2019,F02111,FERT_PURCHASE,Fertilizer,57 kg,₹ 58.50,"₹ 3,334.50",BRD-RTL
T004038,26/06/2019,f02111,I,Fertilizer,80 kgs,₹ 34.78,"₹ 2,782.40",BRD-RTL
T004039,09/08/2019,F02111,loan,EMI,,,"₹ 6,900.00",BRD-RTL
T004040,15/08/2019, F02111 ,LOAN_REPAY,Loan Repayment,,,"₹ 1,800.00",BRD-RTL
T004041,02/11/2019,f02112,Delivery,Groundnut Pods,2811 kg,"₹ 7,030.00","₹ 1,97,613.30",BRD-RTL
T004042,30/10/2019,F02112,delivery,Groundnut,2.86 quintals,"₹ 7,030.00","₹ 20,105.80",BRD-RTL
T004043,24/06/2019,F02112,I,NPK 10:26:26,85 kgs,₹ 39.03,"₹ 3,317.55",BRD-RTL
T004044,04/07/2019, F02112 ,input,PPC,60 kgs,₹ 444.00,"₹ 26,640.00",BRD-RTL
T004045,03/06/2019,f02112,Loan Repayment,Loan Repayment,,,"₹ 7,100.00",BRD-RTL
T004046,04/11/2019,F02113,Delivery,Groundnut Pods,943 kg,"₹ 7,270.00","₹ 68,556.10",BRD-RTL
T004047,11/06/2019,F02113,Input Purchase,PPC,133 kgs,₹ 328.51,"₹ 43,691.83",BRD-RTL
T004048,02/07/2019,F02113,I,SEEDS,287 kgs,₹ 83.08,"₹ 23,843.96",BRD-RTL
T004049,23/10/2019,F02114,D,Groundnut,19.32 q,"₹ 7,810.00","₹ 1,50,889.20",BRD-RTL
T004050,12/11/2019,F02114,D,GROUNDNUT (Pods),10.83 quintals,"₹ 7,810.00","₹ 84,582.30",BRD-RTL
T004051,14/11/2019,F02114,delivery,Soybean,"1,509.00 kgs","₹ 4,915.00","₹ 74,167.35",BRD-RTL
T004052,27/10/2019,F02114,D,Soybean,4.82 quintals,"₹ 4,915.00","₹ 23,690.30",BRD-RTL
T004053,24/10/2019,F02114,D,Soybean,0.33 t,"₹ 4,915.00","₹ 16,022.90",BRD-RTL
T004054,11/07/2019,F02114,Input Purchase,DAP,123 kgs,₹ 31.58,"₹ 3,884.34",BRD-RTL
T004055,03/11/2019,F02115,DELIVERY,Groundnut,0.59 MT,"₹ 6,940.00","₹ 40,668.40",BRD-RTL
T004056,20/10/2019,F02115,Delivery,mungfali,286.00 kgs,"₹ 6,940.00","₹ 19,848.40",BRD-RTL
T004057,19/10/2019,F02115,delivery,mungfali,359.00 kgs,"₹ 6,940.00","₹ 24,914.60",BRD-RTL
T004058,17/11/2019,F02115,D,soya,327.00 kgs,"₹ 4,775.00","₹ 15,614.25",BRD-RTL
T004059,23/10/2019,F02115,DELIVERY,Soybean (Yellow),1.07 q,"₹ 4,775.00","₹ 5,109.25",BRD-RTL
T004060,06/10/2019,F02115,delivery,soya,354 kg,"₹ 4,775.00","₹ 16,903.50",BRD-RTL
T004061,14/07/2019,F02115,Input Purchase,Fertilizer,188 kg,₹ 45.42,"₹ 8,538.96",BRD-RTL
