txn_id,txn_date,farmer_id,txn_type,item,qty,rate_inr,amount_inr,gid
T001812,08/07/2019,F01469,FERT_PURCHASE,DAP,137 kgs,₹53.92,"₹7,387.04",BRD-AUR
T001813,27/10/2019,F01469,L,EMI,,,"₹2,900.00",BRD-AUR
T001814,30/11/2019,F01470,Delivery,SOYABEAN,1053 kg,"₹4,655.00","₹49,017.15",BRD-AUR
T001815,09/06/2019,f01470,I,FERTILIZER 50kg bag,240 kgs,₹33.66,"₹8,078.40",BRD-AUR
T001816,07/10/2019,F01471,DELIVERY,SOYABEAN,295.00 kgs,"₹4,545.00","₹13,407.75",BRD-AUR
T001817,03/06/2019,F01471,I,SEEDS,125 kg,₹101.01,"₹12,626.25",BRD-AUR
T001818,18/11/2019,f01472,Delivery,Soybean (Yellow),420.00 kgs,"₹4,630.00","₹19,446.00",BRD-AUR
T001819,22/10/2019,F01472,FPO_DELIVERY,SOYABEAN,"1,341.00 kgs","₹4,630.00","₹62,088.30",BRD-AUR
T001820,26/11/2019,F01473,FPO_DELIVERY,SOYABEAN,335.00 kgs,"₹5,195.00","₹17,403.25",BRD-AUR
T001821,30/11/2019,F01473,FPO_DELIVERY,soya,478.00 kgs,"₹5,195.00","₹24,832.10",BRD-AUR
T001822,20/06/2019,F01473,Input Purchase,Fertilizer,196 kgs,₹42.93,"₹8,414.28",BRD-AUR
T001823,02/07/2019,F01473,INPUT_PURCHASE,PPC,51 kg,₹286.79,"₹14,626.29",BRD-AUR
T001824,16/06/2019,F01473,INPUT_PURCHASE,Seeds,291 kg,₹46.87,"₹13,639.17",BRD-AUR
T001825,10/10/2019,F01474,DELIVERY,Soybean,362.00 kgs,"₹4,705.00","₹17,032.10",BRD-AUR
T001826,15/10/2019,F01474,Delivery,soya,837 kg,"₹4,705.00","₹39,380.85",BRD-AUR
T001827,11/06/2019,F01474,FERT_PURCHASE,FERTILIZER 50kg bag,48 kgs,₹55.37,"₹2,657.76",BRD-AUR
T001828,01/06/2019,f01474,INPUT_PURCHASE,PP chemicals,96 kgs,₹608.61,"₹58,426.56",BRD-AUR
T001829,19/10/2019,F01475,DELIVERY,Soybean (Yellow),74.00 kgs,"₹4,620.00","₹3,418.80",BRD-AUR
T001830,20/10/2019,f01475,delivery,Soybean,"1,269.00 kgs","₹4,620.00","₹58,627.80",BRD-AUR
T001831,22/06/2019,F01475,I,SEEDS,122 kgs,₹85.91,"₹10,481.02",BRD-AUR
T001832,05/07/2019,f01475,Input Purchase,NPK 10:26:26,114 kg,₹39.60,"₹4,514.40",BRD-AUR
T001833,24 Nov 2019,F01476,delivery,Soybean,4823 kg,"₹4,835.00","₹2,33,192.05",BRD-AUR
T001834,32/01/2022, F01476 ,input,SEEDS,123 kgs,₹52.52,"₹6,459.96",BRD-AUR
T001835,15/09/2019,f01476,loan,EMI,,,"₹5,400.00",BRD-AUR
T001836,25/10/2019,F01477,DELIVERY,Soybean (Yellow),215.00 kgs,"₹4,580.00","₹9,847.00",BRD-AUR
T001837,30/06/2019,F01477,INPUT_PURCHASE,DAP,147 kg,₹33.95,"₹4,990.65",BRD-AUR
T001838,20/06/2019,F01477,FERT_PURCHASE,Hybrid Seeds,310 kg,₹114.29,"₹35,429.90",BRD-AUR
T001839,23/11/2019,F01478,delivery,soya,301.00 kgs,"₹5,075.00","₹15,275.75",BRD-AUR
T001840,06/07/2019,F01478,FERT_PURCHASE,DAP,230 kgs,₹49.04,"₹11,279.20",BRD-AUR
T001841,17/11/2019,F01478,loan,Loan Repayment,,,"₹6,600.00",BRD-AUR
T001842,01/08/2019,F01478,L,EMI,,,"₹2,100.00",BRD-AUR
T001843,21/06/2019,F01478,L,EMI,,,"₹3,600.00",BRD-AUR
T001844,23/11/2019,F01479,FPO_DELIVERY,soya,"1,251.00 kgs","₹4,805.00","₹60,110.55",BRD-AUR
T001845,19/06/2019, F01479 ,I,Bio-pesticide,290 kg,₹697.45,"₹2,02,260.50",BRD-AUR
T001846,23/10/2019,F01480,DELIVERY,SOYABEAN,847 kg,"₹4,845.00","₹41,037.15",BRD-AUR
T001847,13/06/2019,F01480,INPUT_PURCHASE,NPK 10:26:26,128 kg,₹44.40,"₹5,683.20",BRD-AUR
T001848,08/07/2019,F01480,INPUT_PURCHASE,DAP,192 kg,₹59.70,"₹11,462.40",BRD-AUR
T001849,19/06/2019,f01480,input,SEEDS,166 kgs,₹101.83,"₹16,903.78",BRD-AUR
T001850,06/11/2019,F01481,DELIVERY,soya,40.00 kgs,"₹5,040.00","₹2,016.00",BRD-AUR
T001851,14/10/2019,F01481,delivery,soya,"1,271.00 kgs","₹5,040.00","₹64,058.40",BRD-AUR
T001852,20/06/2019,f01481,I,Bio-pesticide,59 kg,₹181.23,"₹10,692.57",BRD-AUR
T001853,15/07/2019,F01481,FERT_PURCHASE,Hybrid Seeds,317 kgs,₹62.90,"₹19,939.30",BRD-AUR
T001854,07/06/2019,F01481,input,Fertilizer,102 kg,₹46.23,"₹4,715.46",BRD-AUR
T001855,20/06/2019,F01481,input,SEEDS,67 kgs,₹99.21,"₹6,647.07",BRD-AUR
T001856,30/06/2019,F01481,Input Purchase,Fertilizer,89 kgs,₹40.11,"₹3,569.79",BRD-AUR
T001857,14/11/2019,f01482,DELIVERY,Soybean,467.00 kgs,"₹4,905.00","₹22,906.35",BRD-AUR
T001858,03/07/2019,F01482,input,PPC,186 kg,₹223.92,"₹41,649.12",BRD-AUR
T001859,16/06/2019,F01482,input,NPK 10:26:26,294 kgs,₹50.82,"₹14,941.08",BRD-AUR
T001860,25/06/2019,F01482,Input Purchase,Seeds,119 kgs,₹114.44,"₹13,618.36",BRD-AUR
T001861,30/11/2019,F01483,D,Soybean,116 kg,"₹4,625.00","₹5,365.00",BRD-AUR
T001862,16/10/2019,F01483,DELIVERY,soya,431 kg,"₹4,625.00","₹19,933.75",BRD-AUR
T001863,21/10/2019,F01483,Delivery,Soybean,222 kg,"₹4,625.00","₹10,267.50",BRD-AUR
T001864,13/07/2019,F01483,INPUT_PURCHASE,Hybrid Seeds,255 kg,₹52.81,"₹13,466.55",BRD-AUR
T001865,14/07/2019,F01483,FERT_PURCHASE,SEEDS,121 kg,₹95.54,"₹11,560.34",BRD-AUR
T001866,09/10/2019,F01484,DELIVERY,Soybean (Yellow),60.00 kgs,"₹4,950.00","₹2,970.00",BRD-AUR
T001867,27/11/2019,F01484,Delivery,Soybean (Yellow),727.00 kgs,"₹4,950.00","₹35,986.50",BRD-AUR
T001868,25/06/2019,F01484,input,NPK 10:26:26,296 kg,₹37.71,"₹11,162.16",BRD-AUR
T001869,10/07/2019,F01484,INPUT_PURCHASE,Seeds,318 kg,₹97.88,"₹31,125.84",BRD-AUR
T001870,08/06/2019,F01484,I,PP chemicals,316 kg,₹285.60,"₹90,249.60",BRD-AUR
T001871,15/11/2019,F01485,D,Soybean (Yellow),59.00 kgs,"₹4,825.00","₹2,846.75",BRD-AUR
T001872,30/10/2019,F01485,delivery,soya,641 kg,"₹4,825.00","₹30,928.25",BRD-AUR
T001873,09/07/2019, F01485 ,INPUT_PURCHASE,FERTILIZER 50kg bag,81 kg,₹36.00,"₹2,916.00",BRD-AUR
T001874,04/07/2019,F01485,I,Seeds,85 kg,₹45.62,"₹3,877.70",BRD-AUR
T001875,08/10/2019,F01486,DELIVERY,SOYABEAN,680.00 kgs,"₹4,715.00","₹32,062.00",BRD-AUR
T001876,16/10/2019,F01486,DELIVERY,Soybean,784.00 kgs,"₹4,715.00","₹36,965.60",BRD-AUR
T001877,27/06/2019,F01486,INPUT_PURCHASE,Fertilizer,108 kgs,₹48.20,"₹5,205.60",BRD-AUR
T001878,12/10/2019,F01486,loan,Loan Repayment,,,"₹6,200.00",BRD-AUR
T001879,28/10/2019,F01487,Delivery,SOYABEAN,544.00 kgs,"₹4,665.00","₹25,377.60",BRD-AUR
T001880,15/06/2019,F01487,INPUT_PURCHASE,DAP,31 kg,₹51.21,"₹1,587.51",BRD-AUR
T001881,13/11/2019,F01488,delivery,Soybean (Yellow),797 kg,"₹4,910.00","₹39,132.70",BRD-AUR
T001882,23/06/2019,F01488,FERT_PURCHASE,FERTILIZER 50kg bag,52 kg,₹34.53,"₹1,795.56",BRD-AUR
T001883,08/07/2019,F01488,input,Urea,195 kgs,₹45.35,"₹8,843.25",BRD-AUR
T001884,30/11/2019,F01489,DELIVERY,Soybean,1768 kg,"₹4,350.00","₹76,908.00",BRD-AUR
T001885,05/06/2019, F01489 ,Input Purchase,SEEDS,175 kg,₹124.29,"₹21,750.75",BRD-AUR
T001886,26/10/2019,F01490,D,Soybean (Yellow),645 kg,"₹5,005.00","₹32,282.25",BRD-AUR
T001887,05/10/2019,F01490,FPO_DELIVERY,Soybean,1850 kg,"₹5,005.00","₹92,592.50",BRD-AUR
T001888,27 Nov 2019,f01490,DELIVERY,Soybean,3386 kg,"₹5,005.00","₹1,69,469.30",BRD-AUR
T001889,22/10/2019,F01491,DELIVERY,soya,116.00 kgs,"₹4,840.00","₹5,614.40",BRD-AUR
T001890,02/10/2019,f01491,FPO_DELIVERY,SOYABEAN,664 kg,"₹4,840.00","₹32,137.60",BRD-AUR
T001891,18/06/2019,F01491,FERT_PURCHASE,Fertilizer,204 kgs,₹42.53,"₹8,676.12",BRD-AUR
T001892,02/10/2019,F01492,D,SOYABEAN,"2,843.00 kgs","₹4,675.00","₹1,32,910.25",BRD-AUR
T001893,11/07/2019,F01492,Input Purchase,Fertilizer,195 kgs,₹32.15,"₹6,269.25",BRD-AUR
T001894,17/06/2019,F01492,FERT_PURCHASE,NPK 10:26:26,45 kgs,₹46.84,"₹2,107.80",BRD-AUR
T001895,10/10/2019,F01492,loan,EMI,,,"₹2,100.00",BRD-AUR
T001896,26/07/2019,F01492,L,EMI,,,"₹2,000.00",BRD-AUR
T001897,19/11/2019,F01493,delivery,Soybean (Yellow),554.00 kgs,"₹4,910.00","₹27,201.40",BRD-AUR
T001898,22/10/2019,F01493,FPO_DELIVERY,soya,245 kg,"₹4,910.00","₹12,029.50",BRD-AUR
T001899,22/11/2019,F01494,Delivery,SOYABEAN,349 kg,"₹5,095.00","₹17,781.55",BRD-AUR
T001900,29 Nov 2019,F01494,DELIVERY,Soybean,195.00 kgs,"₹5,095.00","₹9,935.25",BRD-AUR
T001901,15/06/2019, F01494 ,I,SEEDS,312 kg,₹63.86,"₹19,924.32",BRD-AUR
T001902,05/07/2019,F01494,FERT_PURCHASE,Urea,223 kg,₹37.07,"₹8,266.61",BRD-AUR
T001903,15 Oct 2019,F01495,DELIVERY,Soybean,1094 kg,"₹4,900.00","₹53,606.00",BRD-AUR
T001904,07/07/2019,F01495,Input Purchase,FERTILIZER 50kg bag,280 kgs,₹53.65,"₹15,022.00",BRD-AUR
T001905,03/07/2019,F01495,L,Loan Repayment,,,"₹5,900.00",BRD-AUR
T001906,07/11/2019, F01496 ,D,Soybean (Yellow),1154 kg,"₹4,960.00","₹57,238.40",BRD-AUR
T001907,06/10/2019,F01496,FPO_DELIVERY,soya,72.00 kgs,"₹4,960.00","₹3,571.20",BRD-AUR
T001908,18 Jun 2019,F01496,Input Purchase,SEEDS,134 kg,₹47.06,"₹6,306.04",BRD-AUR
T001909,13/06/2019, F01496 ,INPUT_PURCHASE,Fertilizer,183 kg,₹37.24,"₹6,814.92",BRD-AUR
T001910,09/07/2019,f01496,INPUT_PURCHASE,Seeds,216 kg,₹106.58,"₹23,021.28",BRD-AUR
T001911,24/11/2019,F01497,DELIVERY,Soybean,362 kg,"₹4,890.00","₹17,701.80",BRD-AUR
T001912,31/10/2019, F01497 ,D,Soybean (Yellow),26 kg,"₹4,890.00","₹1,271.40",BRD-AUR
T001913,25/11/2019,f01497,Delivery,Soybean (Yellow),299 kg,"₹4,890.00","₹14,621.10",BRD-AUR
T001914,08/06/2019,F01497,Input Purchase,FERTILIZER 50kg bag,94 kg,₹29.87,"₹2,807.78",BRD-AUR
T001915,05/06/2019,F01497,I,Urea,90 kg,₹38.88,"₹3,499.20",BRD-AUR
T001916,03/07/2019,f01497,input,Seeds,130 kgs,₹107.57,"₹13,984.10",BRD-AUR
T001917,12/11/2019,F01498,delivery,SOYABEAN,1284 kg,"₹4,630.00","₹59,449.20",BRD-AUR
T001918,12/07/2019,F01498,Input Purchase,FERTILIZER 50kg bag,64 kg,₹35.66,"₹2,282.24",BRD-AUR
T001919,17/10/2019,F01499,DELIVERY,Soybean (Yellow),869 kg,"₹5,105.00","₹44,362.45",BRD-AUR
T001920,25/06/2019,F01499,FERT_PURCHASE,DAP,40 kgs,₹52.06,"₹2,082.40",BRD-AUR
T001921,05/06/2019,F01499,INPUT_PURCHASE,DAP,195 kg,₹54.08,"₹10,545.60",BRD-AUR
T001922,08/06/2019, F01499 ,Input Purchase,FERTILIZER 50kg bag,226 kgs,₹46.88,"₹10,594.88",BRD-AUR
T001923,20/06/2019,F01499,Input Purchase,NPK 10:26:26,28 kgs,₹57.28,"₹1,603.84",BRD-AUR
T001924,23/10/2019,F01499,L,Loan Repayment,,,"₹5,200.00",BRD-AUR
T001925,01/10/2019, F01500 ,D,Soybean (Yellow),871 kg,"₹4,740.00","₹41,285.40",BRD-AUR
T001926,14/06/2019,F01500,FERT_PURCHASE,Fertilizer,279 kg,₹30.04,"₹8,381.16",BRD-AUR
T001927,15 Nov 2019,f01501,DELIVERY,SOYABEAN,101.00 kgs,"₹4,620.00","₹4,666.20",BRD-AUR
T001928,09/11/2019,F01501,DELIVERY,Soybean (Yellow),469.00 kgs,"₹4,620.00","₹21,667.80",BRD-AUR
T001929,03/11/2019, F01502 ,FPO_DELIVERY,soya,313.00 kgs,"₹4,825.00","₹15,102.25",BRD-AUR
T001930,27/11/2019,F01502,FPO_DELIVERY,Soybean,970.00 kgs,"₹4,825.00","₹46,802.50",BRD-AUR
T001931,19/06/2019,F01502,I,FERTILIZER 50kg bag,236 kg,₹59.51,"₹14,044.36",BRD-AUR
T001932,08/06/2019, F01502 ,FERT_PURCHASE,DAP,298 kgs,₹49.91,"₹14,873.18",BRD-AUR
T001933,22/06/2019,F01502,FERT_PURCHASE,Hybrid Seeds,183 kg,₹53.57,"₹9,803.31",BRD-AUR
T001934,12/06/2019,F01502,FERT_PURCHASE,Hybrid Seeds,32 kgs,₹90.49,"₹2,895.68",BRD-AUR
T001935,26/11/2019,F01503,DELIVERY,soya,646.00 kgs,"₹4,775.00","₹30,846.50",BRD-AUR
T001936,31/10/2019,F01503,delivery,SOYABEAN,635 kg,"₹4,775.00","₹30,321.25",BRD-AUR
T001937,25/10/2019,F01504,delivery,Soybean,88 kg,"₹4,675.00","₹4,114.00",BRD-AUR
T001938,08/10/2019,F01504,FPO_DELIVERY,Soybean (Yellow),851.00 kgs,"₹4,675.00","₹39,784.25",BRD-AUR
T001939,26/06/2019,F01504,I,PPC,309 kg,₹565.93,"₹1,74,872.37",BRD-AUR
T001940,28/08/2019,F01504,LOAN_REPAY,EMI,,,"₹7,500.00",BRD-AUR
T001941,08/10/2019,F01505,Delivery,soya,254.00 kgs,"₹4,925.00","₹12,509.50",BRD-AUR
T001942,10/10/2019,f01505,FPO_DELIVERY,Soybean (Yellow),539.00 kgs,"₹4,925.00","₹26,545.75",BRD-AUR
T001943,07/06/2019,F01505,FERT_PURCHASE,NPK 10:26:26,305 kg,₹31.26,"₹9,534.30",BRD-AUR
T001944,26/10/2019,F01506,DELIVERY,SOYABEAN,931 kg,"₹4,905.00","₹45,665.55",BRD-AUR
T001945,08/11/2019,F01507,D,Soybean (Yellow),840 kg,"₹4,895.00","₹41,118.00",BRD-AUR
T001946,10 Jul 2019,F01507,input,Seeds,249 kg,₹71.15,"₹17,716.35",BRD-AUR
T001947,03 Jul 2019,F01507,I,PPC,90 kgs,₹678.10,"₹61,029.00",BRD-AUR
T001948,02/10/2019,F01508,DELIVERY,SOYABEAN,503.00 kgs,"₹4,745.00","₹23,867.35",BRD-AUR
T001949,13/10/2019,F01509,Delivery,SOYABEAN,"2,142.00 kgs","₹5,215.00","₹1,11,705.30",BRD-AUR
T001950,13/07/2019,f01509,INPUT_PURCHASE,FERTILIZER 50kg bag,133 kg,₹43.53,"₹5,789.49",BRD-AUR
T001951,05/07/2019,F01509,input,PPC,86 kg,₹439.96,"₹37,836.56",BRD-AUR
T001952,27/10/2019,F01510,DELIVERY,soya,808 kg,"₹4,720.00","₹38,137.60",BRD-AUR
T001953,25/08/2019,F01510,L,Loan Repayment,,,"₹4,600.00",BRD-AUR
T001954,03/10/2019,F01511,Delivery,SOYABEAN,"1,115.00 kgs","₹5,095.00","₹56,809.25",BRD-AUR
T001955,05/11/2019,F01511,Delivery,soya,78 kg,"₹5,095.00","₹3,974.10",BRD-AUR
T001956,07/07/2019,F01511,Input Purchase,SEEDS,84 kg,₹67.26,"₹5,649.84",BRD-AUR
T001957,02/10/2019,F01512,Delivery,soya,98 kg,"₹5,095.00","₹4,993.10",BRD-AUR
T001958,24/11/2019,F01512,DELIVERY,Soybean (Yellow),710.00 kgs,"₹5,095.00","₹36,174.50",BRD-AUR
T001959,29/10/2019,f01513,FPO_DELIVERY,Soybean,3335 kg,"₹4,685.00","₹1,56,244.75",BRD-AUR
T001960,25/06/2019,F01513,INPUT_PURCHASE,Hybrid Seeds,,₹100.54,"₹6,334.02",BRD-AUR
T001961,25/11/2019,F01514,delivery,SOYABEAN,784 kg,"₹4,600.00","₹36,064.00",BRD-AUR
T001962,08/06/2019,F01514,input,Fertilizer,158 kgs,₹58.50,"₹9,243.00",BRD-AUR
T001963,01/06/2019,F01514,input,Seeds,316 kg,₹45.73,"₹14,450.68",BRD-AUR
T001964,24/10/2019,F01515,Delivery,soya,1072 kg,"₹4,700.00","₹50,384.00",BRD-AUR
T001965,13/07/2019,F01515,INPUT_PURCHASE,PP chemicals,267 kgs,₹582.49,"₹1,55,524.83",BRD-AUR
T001966,25/09/2019,F01515,LOAN_REPAY,Loan Repayment,,,"₹7,700.00",BRD-AUR
T001967,13/10/2019,f01516,FPO_DELIVERY,SOYABEAN,188 kg,"₹4,945.00","₹9,296.60",BRD-AUR
T001968,15/10/2019,F01516,DELIVERY,soya,361.00 kgs,"₹4,945.00","₹17,851.45",BRD-AUR
T001969,19/06/2019,F01516,INPUT_PURCHASE,DAP,240 kgs,₹50.32,"₹12,076.80",BRD-AUR
T001970,02/06/2019,F01516,input,Fertilizer,256 kgs,₹34.03,"₹8,711.68",BRD-AUR
T001971,21/11/2019,F01517,delivery,Soybean (Yellow),51.00 kgs,"₹4,835.00","₹2,465.85",BRD-AUR
T001972,12/10/2019,F01517,FPO_DELIVERY,SOYABEAN,195 kg,"₹4,835.00","₹9,428.25",BRD-AUR
T001973,01/06/2019,F01517,input,DAP,254 kg,₹57.28,"₹14,549.12",BRD-AUR
T001974,14/06/2019,F01517,INPUT_PURCHASE,NPK 10:26:26,162 kg,₹52.42,"₹8,492.04",BRD-AUR
T001975,12/07/2019,F01517,INPUT_PURCHASE,Fertilizer,197 kgs,₹33.30,"₹6,560.10",BRD-AUR
T001976,15/08/2019,F01517,loan,EMI,,,"₹1,300.00",BRD-AUR
T001977,02/06/2019,F01517,L,EMI,,,"₹1,900.00",BRD-AUR
T001978,18/11/2019,F01517,LOAN_REPAY,Loan Repayment,,,"₹2,700.00",BRD-AUR
T001979,11/11/2019,f01518,Delivery,SOYABEAN,126 kg,"₹4,465.00","₹5,625.90",BRD-AUR
T001980,18/11/2019,f01518,delivery,soya,705.00 kgs,"₹4,465.00","₹31,478.25",BRD-AUR
T001981,07/07/2019,F01518,FERT_PURCHASE,Urea,286 kg,₹39.88,"₹11,405.68",BRD-AUR
T001982,16/06/2019,F01518,I,FERTILIZER 50kg bag,227 kgs,₹33.44,"₹7,590.88",BRD-AUR
T001983,22/06/2019, F01518 ,FERT_PURCHASE,DAP,118 kgs,₹45.19,"₹5,332.42",BRD-AUR
T001984,07/07/2019,f01518,FERT_PURCHASE,Urea,248 kgs,₹36.90,"₹9,151.20",BRD-AUR
T001985,09/08/2019,F01518,L,Loan Repayment,,,"₹4,900.00",BRD-AUR
T001986,09/07/2019,F01518,Loan Repayment,Loan Repayment,,,"₹6,100.00",BRD-AUR
T001987,09/10/2019,F01519,DELIVERY,Soybean (Yellow),581 kg,"₹5,015.00","₹29,137.15",BRD-AUR
T001988,23/11/2019,F01519,FPO_DELIVERY,SOYABEAN,70 kg,"₹5,015.00","₹3,510.50",BRD-AUR
T001989,02/10/2019,F01519,L,EMI,,,"₹4,100.00",BRD-AUR
T001990,22/11/2019,F01519,L,Loan Repayment,,,"₹1,500.00",BRD-AUR
T001991,29/09/2019,F01519,loan,Loan Repayment,,,"₹2,300.00",BRD-AUR
T001992,07/06/2019,F01519,L,EMI,,,"₹5,400.00",BRD-AUR
T001993,03/10/2019, F01519 ,Loan Repayment,EMI,,,"₹1,700.00",BRD-AUR
T001994,12/10/2019,f01519,LOAN_REPAY,Loan Repayment,,,"₹7,500.00",BRD-AUR
T001995,09/11/2019,F01520,delivery,Soybean,689.00 kgs,"₹4,885.00","₹33,657.65",BRD-AUR
T001996,09/10/2019,F01520,Delivery,SOYABEAN,706.00 kgs,"₹4,885.00","₹34,488.10",BRD-AUR
T001997,11/07/2019,F01520,L,Loan Repayment,,,"₹5,600.00",BRD-AUR
T001998,23/10/2019,F01520,Loan Repayment,EMI,,,"₹3,100.00",BRD-AUR
T001999,24/11/2019,F01521,FPO_DELIVERY,SOYABEAN,33.00 kgs,"₹5,035.00","₹1,661.55",BRD-AUR
T002000,10 Oct 2019,F01521,Delivery,Soybean (Yellow),123.00 kgs,"₹5,035.00","₹6,193.05",BRD-AUR
T002001,12/11/2019,F01522,FPO_DELIVERY,Soybean,1703 kg,"₹5,185.00","₹88,300.55",BRD-AUR
T002002,12/06/2019,F01522,INPUT_PURCHASE,Bio-pesticide,151 kg,₹190.09,"₹28,703.59",BRD-AUR
T002003,06/07/2019,F01522,I,Bio-pesticide,247 kg,₹653.63,"₹1,61,446.61",BRD-AUR
T002004,23/10/2019,F01523,D,Soybean (Yellow),604.00 kgs,"₹4,620.00","₹27,904.80",BRD-AUR
T002005,15/10/2019,F01523,DELIVERY,SOYABEAN,422 kg,"₹4,620.00","₹19,496.40",BRD-AUR
T002006,12/07/2019,F01523,INPUT_PURCHASE,FERTILIZER 50kg bag,247 kgs,₹43.81,"₹10,821.07",BRD-AUR
T002007,20/11/2019,f01524,D,Soybean,358.00 kgs,"₹5,075.00","₹18,168.50",BRD-AUR
T002008,13/06/2019,F01524,FERT_PURCHASE,Urea,314 kg,₹49.45,"₹15,527.30",BRD-AUR
